"","Country","Date","Total_Vaccinations","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","Vaccine","Vaccinations_per_Type","Month","Death_Rate","Death_Rate_Level","Vaccine_Efficacy_Cases","Vaccine_Efficacy_Deaths"
"829","Argentina",2021-06-02,13636278,"AMRO",32245,3975238,674,93334,"Sputnik V",7364631,"2021-06",0.00563079153361543,"Low",99.1888535981997,99.2778623009836
"830","Argentina",2021-06-03,13985731,"AMRO",31561,4006799,600,93934,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.2123138695003,99.3612536461771
"831","Argentina",2021-06-03,13985731,"AMRO",31561,4006799,600,93934,"Moderna",6,"2021-06",0.00563079153361543,"Low",99.2123138695003,99.3612536461771
"832","Argentina",2021-06-03,13985731,"AMRO",31561,4006799,600,93934,"Oxford/AstraZeneca",2840560,"2021-06",0.00563079153361543,"Low",99.2123138695003,99.3612536461771
"833","Argentina",2021-06-03,13985731,"AMRO",31561,4006799,600,93934,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.2123138695003,99.3612536461771
"834","Argentina",2021-06-03,13985731,"AMRO",31561,4006799,600,93934,"Sinopharm/Beijing",3666003,"2021-06",0.00563079153361543,"Low",99.2123138695003,99.3612536461771
"835","Argentina",2021-06-03,13985731,"AMRO",31561,4006799,600,93934,"Sputnik V",7479145,"2021-06",0.00563079153361543,"Low",99.2123138695003,99.3612536461771
"836","Argentina",2021-06-04,14393672,"AMRO",29462,4036261,570,94504,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.2700670249025,99.3968509269449
"837","Argentina",2021-06-04,14393672,"AMRO",29462,4036261,570,94504,"Moderna",6,"2021-06",0.00563079153361543,"Low",99.2700670249025,99.3968509269449
"838","Argentina",2021-06-04,14393672,"AMRO",29462,4036261,570,94504,"Oxford/AstraZeneca",3145445,"2021-06",0.00563079153361543,"Low",99.2700670249025,99.3968509269449
"839","Argentina",2021-06-04,14393672,"AMRO",29462,4036261,570,94504,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.2700670249025,99.3968509269449
"840","Argentina",2021-06-04,14393672,"AMRO",29462,4036261,570,94504,"Sinopharm/Beijing",3681825,"2021-06",0.00563079153361543,"Low",99.2700670249025,99.3968509269449
"841","Argentina",2021-06-04,14393672,"AMRO",29462,4036261,570,94504,"Sputnik V",7566379,"2021-06",0.00563079153361543,"Low",99.2700670249025,99.3968509269449
"842","Argentina",2021-06-05,14720380,"AMRO",19105,4055366,363,94867,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.5288957889374,99.6173590394974
"843","Argentina",2021-06-05,14720380,"AMRO",19105,4055366,363,94867,"Moderna",6,"2021-06",0.00563079153361543,"Low",99.5288957889374,99.6173590394974
"844","Argentina",2021-06-05,14720380,"AMRO",19105,4055366,363,94867,"Oxford/AstraZeneca",3423091,"2021-06",0.00563079153361543,"Low",99.5288957889374,99.6173590394974
"845","Argentina",2021-06-05,14720380,"AMRO",19105,4055366,363,94867,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.5288957889374,99.6173590394974
"846","Argentina",2021-06-05,14720380,"AMRO",19105,4055366,363,94867,"Sinopharm/Beijing",3686494,"2021-06",0.00563079153361543,"Low",99.5288957889374,99.6173590394974
"847","Argentina",2021-06-05,14720380,"AMRO",19105,4055366,363,94867,"Sputnik V",7610772,"2021-06",0.00563079153361543,"Low",99.5288957889374,99.6173590394974
"848","Argentina",2021-06-06,14937641,"AMRO",12711,4068077,288,95155,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.6875427874153,99.6973359255951
"849","Argentina",2021-06-06,14937641,"AMRO",12711,4068077,288,95155,"Moderna",6,"2021-06",0.00563079153361543,"Low",99.6875427874153,99.6973359255951
"850","Argentina",2021-06-06,14937641,"AMRO",12711,4068077,288,95155,"Oxford/AstraZeneca",3610886,"2021-06",0.00563079153361543,"Low",99.6875427874153,99.6973359255951
"851","Argentina",2021-06-06,14937641,"AMRO",12711,4068077,288,95155,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.6875427874153,99.6973359255951
"852","Argentina",2021-06-06,14937641,"AMRO",12711,4068077,288,95155,"Sinopharm/Beijing",3688524,"2021-06",0.00563079153361543,"Low",99.6875427874153,99.6973359255951
"853","Argentina",2021-06-06,14937641,"AMRO",12711,4068077,288,95155,"Sputnik V",7638208,"2021-06",0.00563079153361543,"Low",99.6875427874153,99.6973359255951
"854","Argentina",2021-06-07,15290604,"AMRO",28881,4096958,619,95774,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.2950623364945,99.3536868043519
"855","Argentina",2021-06-07,15290604,"AMRO",28881,4096958,619,95774,"Moderna",6,"2021-06",0.00563079153361543,"Low",99.2950623364945,99.3536868043519
"856","Argentina",2021-06-07,15290604,"AMRO",28881,4096958,619,95774,"Oxford/AstraZeneca",3890170,"2021-06",0.00563079153361543,"Low",99.2950623364945,99.3536868043519
"857","Argentina",2021-06-07,15290604,"AMRO",28881,4096958,619,95774,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.2950623364945,99.3536868043519
"858","Argentina",2021-06-07,15290604,"AMRO",28881,4096958,619,95774,"Sinopharm/Beijing",3697855,"2021-06",0.00563079153361543,"Low",99.2950623364945,99.3536868043519
"859","Argentina",2021-06-07,15290604,"AMRO",28881,4096958,619,95774,"Sputnik V",7702556,"2021-06",0.00563079153361543,"Low",99.2950623364945,99.3536868043519
"860","Argentina",2021-06-08,15660335,"AMRO",30572,4127530,610,96384,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.2593148929263,99.367114873838
"861","Argentina",2021-06-08,15660335,"AMRO",30572,4127530,610,96384,"Moderna",6,"2021-06",0.00563079153361543,"Low",99.2593148929263,99.367114873838
"862","Argentina",2021-06-08,15660335,"AMRO",30572,4127530,610,96384,"Oxford/AstraZeneca",4167486,"2021-06",0.00563079153361543,"Low",99.2593148929263,99.367114873838
"863","Argentina",2021-06-08,15660335,"AMRO",30572,4127530,610,96384,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.2593148929263,99.367114873838
"864","Argentina",2021-06-08,15660335,"AMRO",30572,4127530,610,96384,"Sinopharm/Beijing",3705928,"2021-06",0.00563079153361543,"Low",99.2593148929263,99.367114873838
"865","Argentina",2021-06-08,15660335,"AMRO",30572,4127530,610,96384,"Sputnik V",7786898,"2021-06",0.00563079153361543,"Low",99.2593148929263,99.367114873838
"866","Argentina",2021-06-09,16032540,"AMRO",28448,4155978,546,96930,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.3154920454343,99.436706901888
"867","Argentina",2021-06-09,16032540,"AMRO",28448,4155978,546,96930,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.3154920454343,99.436706901888
"868","Argentina",2021-06-09,16032540,"AMRO",28448,4155978,546,96930,"Oxford/AstraZeneca",4426417,"2021-06",0.00563079153361543,"Low",99.3154920454343,99.436706901888
"869","Argentina",2021-06-09,16032540,"AMRO",28448,4155978,546,96930,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.3154920454343,99.436706901888
"870","Argentina",2021-06-09,16032540,"AMRO",28448,4155978,546,96930,"Sinopharm/Beijing",3712707,"2021-06",0.00563079153361543,"Low",99.3154920454343,99.436706901888
"871","Argentina",2021-06-09,16032540,"AMRO",28448,4155978,546,96930,"Sputnik V",7893392,"2021-06",0.00563079153361543,"Low",99.3154920454343,99.436706901888
"872","Argentina",2021-06-10,16367403,"AMRO",25435,4181413,487,97417,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.3917128013903,99.5000872537647
"873","Argentina",2021-06-10,16367403,"AMRO",25435,4181413,487,97417,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.3917128013903,99.5000872537647
"874","Argentina",2021-06-10,16367403,"AMRO",25435,4181413,487,97417,"Oxford/AstraZeneca",4650201,"2021-06",0.00563079153361543,"Low",99.3917128013903,99.5000872537647
"875","Argentina",2021-06-10,16367403,"AMRO",25435,4181413,487,97417,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.3917128013903,99.5000872537647
"876","Argentina",2021-06-10,16367403,"AMRO",25435,4181413,487,97417,"Sinopharm/Beijing",3718722,"2021-06",0.00563079153361543,"Low",99.3917128013903,99.5000872537647
"877","Argentina",2021-06-10,16367403,"AMRO",25435,4181413,487,97417,"Sputnik V",7998456,"2021-06",0.00563079153361543,"Low",99.3917128013903,99.5000872537647
"878","Argentina",2021-06-11,16734019,"AMRO",24199,4205612,488,97905,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.4246021744279,99.5015576323988
"879","Argentina",2021-06-11,16734019,"AMRO",24199,4205612,488,97905,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.4246021744279,99.5015576323988
"880","Argentina",2021-06-11,16734019,"AMRO",24199,4205612,488,97905,"Oxford/AstraZeneca",4834280,"2021-06",0.00563079153361543,"Low",99.4246021744279,99.5015576323988
"881","Argentina",2021-06-11,16734019,"AMRO",24199,4205612,488,97905,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.4246021744279,99.5015576323988
"882","Argentina",2021-06-11,16734019,"AMRO",24199,4205612,488,97905,"Sinopharm/Beijing",3729433,"2021-06",0.00563079153361543,"Low",99.4246021744279,99.5015576323988
"883","Argentina",2021-06-11,16734019,"AMRO",24199,4205612,488,97905,"Sputnik V",8170282,"2021-06",0.00563079153361543,"Low",99.4246021744279,99.5015576323988
"884","Argentina",2021-06-12,16919006,"AMRO",14064,4219676,305,98210,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.6667042682898,99.6894409937888
"885","Argentina",2021-06-12,16919006,"AMRO",14064,4219676,305,98210,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.6667042682898,99.6894409937888
"886","Argentina",2021-06-12,16919006,"AMRO",14064,4219676,305,98210,"Oxford/AstraZeneca",4900233,"2021-06",0.00563079153361543,"Low",99.6667042682898,99.6894409937888
"887","Argentina",2021-06-12,16919006,"AMRO",14064,4219676,305,98210,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.6667042682898,99.6894409937888
"888","Argentina",2021-06-12,16919006,"AMRO",14064,4219676,305,98210,"Sinopharm/Beijing",3741500,"2021-06",0.00563079153361543,"Low",99.6667042682898,99.6894409937888
"889","Argentina",2021-06-12,16919006,"AMRO",14064,4219676,305,98210,"Sputnik V",8277249,"2021-06",0.00563079153361543,"Low",99.6667042682898,99.6894409937888
"890","Argentina",2021-06-13,17001642,"AMRO",11170,4230846,262,98472,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.7359866088248,99.7339345194573
"891","Argentina",2021-06-13,17001642,"AMRO",11170,4230846,262,98472,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.7359866088248,99.7339345194573
"892","Argentina",2021-06-13,17001642,"AMRO",11170,4230846,262,98472,"Oxford/AstraZeneca",4944874,"2021-06",0.00563079153361543,"Low",99.7359866088248,99.7339345194573
"893","Argentina",2021-06-13,17001642,"AMRO",11170,4230846,262,98472,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.7359866088248,99.7339345194573
"894","Argentina",2021-06-13,17001642,"AMRO",11170,4230846,262,98472,"Sinopharm/Beijing",3743320,"2021-06",0.00563079153361543,"Low",99.7359866088248,99.7339345194573
"895","Argentina",2021-06-13,17001642,"AMRO",11170,4230846,262,98472,"Sputnik V",8313424,"2021-06",0.00563079153361543,"Low",99.7359866088248,99.7339345194573
"896","Argentina",2021-06-14,17239473,"AMRO",27228,4258074,550,99022,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.3605559696708,99.4445678738058
"897","Argentina",2021-06-14,17239473,"AMRO",27228,4258074,550,99022,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.3605559696708,99.4445678738058
"898","Argentina",2021-06-14,17239473,"AMRO",27228,4258074,550,99022,"Oxford/AstraZeneca",5071644,"2021-06",0.00563079153361543,"Low",99.3605559696708,99.4445678738058
"899","Argentina",2021-06-14,17239473,"AMRO",27228,4258074,550,99022,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.3605559696708,99.4445678738058
"900","Argentina",2021-06-14,17239473,"AMRO",27228,4258074,550,99022,"Sinopharm/Beijing",3753927,"2021-06",0.00563079153361543,"Low",99.3605559696708,99.4445678738058
"901","Argentina",2021-06-14,17239473,"AMRO",27228,4258074,550,99022,"Sputnik V",8413878,"2021-06",0.00563079153361543,"Low",99.3605559696708,99.4445678738058
"902","Argentina",2021-06-15,17497030,"AMRO",26925,4284999,519,99541,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.3716451275718,99.478606805236
"903","Argentina",2021-06-15,17497030,"AMRO",26925,4284999,519,99541,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.3716451275718,99.478606805236
"904","Argentina",2021-06-15,17497030,"AMRO",26925,4284999,519,99541,"Oxford/AstraZeneca",5200824,"2021-06",0.00563079153361543,"Low",99.3716451275718,99.478606805236
"905","Argentina",2021-06-15,17497030,"AMRO",26925,4284999,519,99541,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.3716451275718,99.478606805236
"906","Argentina",2021-06-15,17497030,"AMRO",26925,4284999,519,99541,"Sinopharm/Beijing",3759691,"2021-06",0.00563079153361543,"Low",99.3716451275718,99.478606805236
"907","Argentina",2021-06-15,17497030,"AMRO",26925,4284999,519,99541,"Sputnik V",8536491,"2021-06",0.00563079153361543,"Low",99.3716451275718,99.478606805236
"908","Argentina",2021-06-16,17783714,"AMRO",23104,4308103,468,100009,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.4637082725274,99.5320421162095
"909","Argentina",2021-06-16,17783714,"AMRO",23104,4308103,468,100009,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.4637082725274,99.5320421162095
"910","Argentina",2021-06-16,17783714,"AMRO",23104,4308103,468,100009,"Oxford/AstraZeneca",5386184,"2021-06",0.00563079153361543,"Low",99.4637082725274,99.5320421162095
"911","Argentina",2021-06-16,17783714,"AMRO",23104,4308103,468,100009,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.4637082725274,99.5320421162095
"912","Argentina",2021-06-16,17783714,"AMRO",23104,4308103,468,100009,"Sinopharm/Beijing",3764470,"2021-06",0.00563079153361543,"Low",99.4637082725274,99.5320421162095
"913","Argentina",2021-06-16,17783714,"AMRO",23104,4308103,468,100009,"Sputnik V",8633036,"2021-06",0.00563079153361543,"Low",99.4637082725274,99.5320421162095
"914","Argentina",2021-06-17,18097959,"AMRO",20651,4328754,363,100372,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.5229343131996,99.6383453552784
"915","Argentina",2021-06-17,18097959,"AMRO",20651,4328754,363,100372,"Moderna",7,"2021-06",0.00563079153361543,"Low",99.5229343131996,99.6383453552784
"916","Argentina",2021-06-17,18097959,"AMRO",20651,4328754,363,100372,"Oxford/AstraZeneca",5615182,"2021-06",0.00563079153361543,"Low",99.5229343131996,99.6383453552784
"917","Argentina",2021-06-17,18097959,"AMRO",20651,4328754,363,100372,"Pfizer/BioNTech",9,"2021-06",0.00563079153361543,"Low",99.5229343131996,99.6383453552784
"918","Argentina",2021-06-17,18097959,"AMRO",20651,4328754,363,100372,"Sinopharm/Beijing",3770787,"2021-06",0.00563079153361543,"Low",99.5229343131996,99.6383453552784
"919","Argentina",2021-06-17,18097959,"AMRO",20651,4328754,363,100372,"Sputnik V",8711966,"2021-06",0.00563079153361543,"Low",99.5229343131996,99.6383453552784
"920","Argentina",2021-06-18,18496943,"AMRO",19326,4348080,379,100751,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.5555279571673,99.6238250736965
"921","Argentina",2021-06-18,18496943,"AMRO",19326,4348080,379,100751,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.5555279571673,99.6238250736965
"922","Argentina",2021-06-18,18496943,"AMRO",19326,4348080,379,100751,"Oxford/AstraZeneca",5939658,"2021-06",0.00563079153361543,"Low",99.5555279571673,99.6238250736965
"923","Argentina",2021-06-18,18496943,"AMRO",19326,4348080,379,100751,"Pfizer/BioNTech",11,"2021-06",0.00563079153361543,"Low",99.5555279571673,99.6238250736965
"924","Argentina",2021-06-18,18496943,"AMRO",19326,4348080,379,100751,"Sinopharm/Beijing",3776659,"2021-06",0.00563079153361543,"Low",99.5555279571673,99.6238250736965
"925","Argentina",2021-06-18,18496943,"AMRO",19326,4348080,379,100751,"Sputnik V",8780599,"2021-06",0.00563079153361543,"Low",99.5555279571673,99.6238250736965
"926","Argentina",2021-06-19,18729444,"AMRO",13039,4361119,250,101001,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.7010171013449,99.7524776982406
"927","Argentina",2021-06-19,18729444,"AMRO",13039,4361119,250,101001,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.7010171013449,99.7524776982406
"928","Argentina",2021-06-19,18729444,"AMRO",13039,4361119,250,101001,"Oxford/AstraZeneca",6126103,"2021-06",0.00563079153361543,"Low",99.7010171013449,99.7524776982406
"929","Argentina",2021-06-19,18729444,"AMRO",13039,4361119,250,101001,"Pfizer/BioNTech",11,"2021-06",0.00563079153361543,"Low",99.7010171013449,99.7524776982406
"930","Argentina",2021-06-19,18729444,"AMRO",13039,4361119,250,101001,"Sinopharm/Beijing",3779223,"2021-06",0.00563079153361543,"Low",99.7010171013449,99.7524776982406
"931","Argentina",2021-06-19,18729444,"AMRO",13039,4361119,250,101001,"Sputnik V",8824091,"2021-06",0.00563079153361543,"Low",99.7010171013449,99.7524776982406
"932","Argentina",2021-06-20,18828634,"AMRO",7363,4368482,165,101166,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.8314517491431,99.8369017258763
"933","Argentina",2021-06-20,18828634,"AMRO",7363,4368482,165,101166,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.8314517491431,99.8369017258763
"934","Argentina",2021-06-20,18828634,"AMRO",7363,4368482,165,101166,"Oxford/AstraZeneca",6204046,"2021-06",0.00563079153361543,"Low",99.8314517491431,99.8369017258763
"935","Argentina",2021-06-20,18828634,"AMRO",7363,4368482,165,101166,"Pfizer/BioNTech",11,"2021-06",0.00563079153361543,"Low",99.8314517491431,99.8369017258763
"936","Argentina",2021-06-20,18828634,"AMRO",7363,4368482,165,101166,"Sinopharm/Beijing",3779508,"2021-06",0.00563079153361543,"Low",99.8314517491431,99.8369017258763
"937","Argentina",2021-06-20,18828634,"AMRO",7363,4368482,165,101166,"Sputnik V",8845053,"2021-06",0.00563079153361543,"Low",99.8314517491431,99.8369017258763
"938","Argentina",2021-06-21,18998243,"AMRO",12045,4380527,303,101469,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.7250330839189,99.7013866303994
"939","Argentina",2021-06-21,18998243,"AMRO",12045,4380527,303,101469,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.7250330839189,99.7013866303994
"940","Argentina",2021-06-21,18998243,"AMRO",12045,4380527,303,101469,"Oxford/AstraZeneca",6342272,"2021-06",0.00563079153361543,"Low",99.7250330839189,99.7013866303994
"941","Argentina",2021-06-21,18998243,"AMRO",12045,4380527,303,101469,"Pfizer/BioNTech",11,"2021-06",0.00563079153361543,"Low",99.7250330839189,99.7013866303994
"942","Argentina",2021-06-21,18998243,"AMRO",12045,4380527,303,101469,"Sinopharm/Beijing",3780790,"2021-06",0.00563079153361543,"Low",99.7250330839189,99.7013866303994
"943","Argentina",2021-06-21,18998243,"AMRO",12045,4380527,303,101469,"Sputnik V",8875154,"2021-06",0.00563079153361543,"Low",99.7250330839189,99.7013866303994
"944","Argentina",2021-06-22,19285778,"AMRO",26175,4406702,535,102004,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.40601837837,99.4755107642838
"945","Argentina",2021-06-22,19285778,"AMRO",26175,4406702,535,102004,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.40601837837,99.4755107642838
"946","Argentina",2021-06-22,19285778,"AMRO",26175,4406702,535,102004,"Oxford/AstraZeneca",6569450,"2021-06",0.00563079153361543,"Low",99.40601837837,99.4755107642838
"947","Argentina",2021-06-22,19285778,"AMRO",26175,4406702,535,102004,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.40601837837,99.4755107642838
"948","Argentina",2021-06-22,19285778,"AMRO",26175,4406702,535,102004,"Sinopharm/Beijing",3786718,"2021-06",0.00563079153361543,"Low",99.40601837837,99.4755107642838
"949","Argentina",2021-06-22,19285778,"AMRO",26175,4406702,535,102004,"Sputnik V",8929582,"2021-06",0.00563079153361543,"Low",99.40601837837,99.4755107642838
"950","Argentina",2021-06-23,19548705,"AMRO",25338,4432040,488,102492,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.4282993835796,99.5238652772899
"951","Argentina",2021-06-23,19548705,"AMRO",25338,4432040,488,102492,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.4282993835796,99.5238652772899
"952","Argentina",2021-06-23,19548705,"AMRO",25338,4432040,488,102492,"Oxford/AstraZeneca",6763111,"2021-06",0.00563079153361543,"Low",99.4282993835796,99.5238652772899
"953","Argentina",2021-06-23,19548705,"AMRO",25338,4432040,488,102492,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.4282993835796,99.5238652772899
"954","Argentina",2021-06-23,19548705,"AMRO",25338,4432040,488,102492,"Sinopharm/Beijing",3811040,"2021-06",0.00563079153361543,"Low",99.4282993835796,99.5238652772899
"955","Argentina",2021-06-23,19548705,"AMRO",25338,4432040,488,102492,"Sputnik V",8974526,"2021-06",0.00563079153361543,"Low",99.4282993835796,99.5238652772899
"956","Argentina",2021-06-24,19853067,"AMRO",23186,4455226,448,102940,"CanSino",8,"2021-06",0.00563079153361543,"Low",99.4795774670017,99.5647950262289
"957","Argentina",2021-06-24,19853067,"AMRO",23186,4455226,448,102940,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.4795774670017,99.5647950262289
"958","Argentina",2021-06-24,19853067,"AMRO",23186,4455226,448,102940,"Oxford/AstraZeneca",6938127,"2021-06",0.00563079153361543,"Low",99.4795774670017,99.5647950262289
"959","Argentina",2021-06-24,19853067,"AMRO",23186,4455226,448,102940,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.4795774670017,99.5647950262289
"960","Argentina",2021-06-24,19853067,"AMRO",23186,4455226,448,102940,"Sinopharm/Beijing",3884153,"2021-06",0.00563079153361543,"Low",99.4795774670017,99.5647950262289
"961","Argentina",2021-06-24,19853067,"AMRO",23186,4455226,448,102940,"Sputnik V",9030759,"2021-06",0.00563079153361543,"Low",99.4795774670017,99.5647950262289
"962","Argentina",2021-06-25,20229522,"AMRO",22969,4478195,347,103287,"CanSino",9,"2021-06",0.00563079153361543,"Low",99.4870924557774,99.6640429095627
"963","Argentina",2021-06-25,20229522,"AMRO",22969,4478195,347,103287,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.4870924557774,99.6640429095627
"964","Argentina",2021-06-25,20229522,"AMRO",22969,4478195,347,103287,"Oxford/AstraZeneca",7157490,"2021-06",0.00563079153361543,"Low",99.4870924557774,99.6640429095627
"965","Argentina",2021-06-25,20229522,"AMRO",22969,4478195,347,103287,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.4870924557774,99.6640429095627
"966","Argentina",2021-06-25,20229522,"AMRO",22969,4478195,347,103287,"Sinopharm/Beijing",3993933,"2021-06",0.00563079153361543,"Low",99.4870924557774,99.6640429095627
"967","Argentina",2021-06-25,20229522,"AMRO",22969,4478195,347,103287,"Sputnik V",9078070,"2021-06",0.00563079153361543,"Low",99.4870924557774,99.6640429095627
"968","Argentina",2021-06-26,20545497,"AMRO",13897,4492092,223,103510,"CanSino",9,"2021-06",0.00563079153361543,"Low",99.6906341188026,99.7845618780794
"969","Argentina",2021-06-26,20545497,"AMRO",13897,4492092,223,103510,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.6906341188026,99.7845618780794
"970","Argentina",2021-06-26,20545497,"AMRO",13897,4492092,223,103510,"Oxford/AstraZeneca",7350567,"2021-06",0.00563079153361543,"Low",99.6906341188026,99.7845618780794
"971","Argentina",2021-06-26,20545497,"AMRO",13897,4492092,223,103510,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.6906341188026,99.7845618780794
"972","Argentina",2021-06-26,20545497,"AMRO",13897,4492092,223,103510,"Sinopharm/Beijing",4085572,"2021-06",0.00563079153361543,"Low",99.6906341188026,99.7845618780794
"973","Argentina",2021-06-26,20545497,"AMRO",13897,4492092,223,103510,"Sputnik V",9109329,"2021-06",0.00563079153361543,"Low",99.6906341188026,99.7845618780794
"974","Argentina",2021-06-27,20721624,"AMRO",9537,4501629,188,103698,"CanSino",9,"2021-06",0.00563079153361543,"Low",99.7881433587708,99.8187043144516
"975","Argentina",2021-06-27,20721624,"AMRO",9537,4501629,188,103698,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.7881433587708,99.8187043144516
"976","Argentina",2021-06-27,20721624,"AMRO",9537,4501629,188,103698,"Oxford/AstraZeneca",7449734,"2021-06",0.00563079153361543,"Low",99.7881433587708,99.8187043144516
"977","Argentina",2021-06-27,20721624,"AMRO",9537,4501629,188,103698,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.7881433587708,99.8187043144516
"978","Argentina",2021-06-27,20721624,"AMRO",9537,4501629,188,103698,"Sinopharm/Beijing",4143383,"2021-06",0.00563079153361543,"Low",99.7881433587708,99.8187043144516
"979","Argentina",2021-06-27,20721624,"AMRO",9537,4501629,188,103698,"Sputnik V",9128478,"2021-06",0.00563079153361543,"Low",99.7881433587708,99.8187043144516
"980","Argentina",2021-06-28,21094475,"AMRO",22506,4524135,411,104109,"CanSino",9,"2021-06",0.00563079153361543,"Low",99.5025347386849,99.6052214505951
"981","Argentina",2021-06-28,21094475,"AMRO",22506,4524135,411,104109,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.5025347386849,99.6052214505951
"982","Argentina",2021-06-28,21094475,"AMRO",22506,4524135,411,104109,"Oxford/AstraZeneca",7615417,"2021-06",0.00563079153361543,"Low",99.5025347386849,99.6052214505951
"983","Argentina",2021-06-28,21094475,"AMRO",22506,4524135,411,104109,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.5025347386849,99.6052214505951
"984","Argentina",2021-06-28,21094475,"AMRO",22506,4524135,411,104109,"Sinopharm/Beijing",4322724,"2021-06",0.00563079153361543,"Low",99.5025347386849,99.6052214505951
"985","Argentina",2021-06-28,21094475,"AMRO",22506,4524135,411,104109,"Sputnik V",9156305,"2021-06",0.00563079153361543,"Low",99.5025347386849,99.6052214505951
"986","Argentina",2021-06-29,21468730,"AMRO",22566,4546701,362,104471,"CanSino",9,"2021-06",0.00563079153361543,"Low",99.5036840997462,99.6534923567306
"987","Argentina",2021-06-29,21468730,"AMRO",22566,4546701,362,104471,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.5036840997462,99.6534923567306
"988","Argentina",2021-06-29,21468730,"AMRO",22566,4546701,362,104471,"Oxford/AstraZeneca",7792879,"2021-06",0.00563079153361543,"Low",99.5036840997462,99.6534923567306
"989","Argentina",2021-06-29,21468730,"AMRO",22566,4546701,362,104471,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.5036840997462,99.6534923567306
"990","Argentina",2021-06-29,21468730,"AMRO",22566,4546701,362,104471,"Sinopharm/Beijing",4495473,"2021-06",0.00563079153361543,"Low",99.5036840997462,99.6534923567306
"991","Argentina",2021-06-29,21468730,"AMRO",22566,4546701,362,104471,"Sputnik V",9180349,"2021-06",0.00563079153361543,"Low",99.5036840997462,99.6534923567306
